,state,value,age,gender,level
7677,North Carolina,0.3759365099389585,618,male,all
7678,North Dakota,0.37898978722131677,618,male,all
7679,Ohio,0.3921539304503302,618,male,all
7680,Oklahoma,0.3761676767182432,618,male,all
7681,Oregon,0.4020433949660327,618,male,all
7682,Pennsylvania,0.39685749895721195,618,male,all
7683,Rhode Island,0.40512032770097284,618,male,all
7684,South Carolina,0.376348986340762,618,male,all
7685,South Dakota,0.3762645141484732,618,male,all
7686,Tennessee,0.38017464816766083,618,male,all
7687,Texas,0.3452085217171915,618,male,all
7688,Utah,0.36304920566863746,618,male,all
7689,Vermont,0.3999648556335321,618,male,all
7690,Virginia,0.3768760852473628,618,male,all
7691,Washington,0.39242466614830274,618,male,all
7692,West Virginia,0.4033748340095229,618,male,all
7693,Wisconsin,0.4009682661229755,618,male,all
7694,Wyoming,0.37958593931555706,618,male,all
7695,Puerto Rico,0.3811667765639009,618,male,all
7696,Alabama,0.38636933638115983,618,female,all
7697,Alaska,0.3736268377873447,618,female,all
7698,Arizona,0.3668849306750329,618,female,all
7699,Arkansas,0.3730201326506227,618,female,all
7700,California,0.3916941597775153,618,female,all
7701,Colorado,0.3849598915478227,618,female,all
7702,Connecticut,0.39420012420998796,618,female,all
7703,Delaware,0.39359196968352744,618,female,all
7704,District of Columbia,0.38007030346177806,618,female,all
7705,Florida,0.3605330055347215,618,female,all
7706,Georgia,0.3724623132641605,618,female,all
7707,Hawaii,0.3844853554879745,618,female,all
7708,Idaho,0.37712073653201045,618,female,all
7709,Illinois,0.3947866448882237,618,female,all
7710,Indiana,0.3844414513979259,618,female,all
7711,Iowa,0.40138475499770326,618,female,all
7712,Kansas,0.3763123922543399,618,female,all
7713,Kentucky,0.3988358869837991,618,female,all
7714,Louisiana,0.39658944807569424,618,female,all
7715,Maine,0.3959901481126503,618,female,all
7716,Maryland,0.38028244954689056,618,female,all
7717,Massachusetts,0.40972562980386235,618,female,all
7718,Michigan,0.4061410835084524,618,female,all
7719,Minnesota,0.4000905248581674,618,female,all
7720,Mississippi,0.37448223204912034,618,female,all
7721,Missouri,0.3831640536973248,618,female,all
7722,Montana,0.372542211328976,618,female,all
7723,Nebraska,0.3857686169309654,618,female,all
7724,Nevada,0.37571436078402837,618,female,all
7725,New Hampshire,0.38694535809018565,618,female,all
7726,New Jersey,0.38267142788865294,618,female,all
7727,New Mexico,0.38846057770914705,618,female,all
7728,New York,0.3975219279276162,618,female,all
7729,North Carolina,0.37654642100597263,618,female,all
7730,North Dakota,0.37804388790954957,618,female,all
7731,Ohio,0.3918345026388859,618,female,all
7732,Oklahoma,0.37641334711008495,618,female,all
7733,Oregon,0.40291633617817824,618,female,all
7734,Pennsylvania,0.39529626956064257,618,female,all
7735,Rhode Island,0.4015386970833652,618,female,all
7736,South Carolina,0.37087074482179666,618,female,all
7737,South Dakota,0.37365718457293456,618,female,all
7738,Tennessee,0.3794547933247477,618,female,all
7739,Texas,0.3451597613096418,618,female,all
7740,Utah,0.36312212730396026,618,female,all
7741,Vermont,0.39539492990812436,618,female,all
7742,Virginia,0.3754041082299758,618,female,all
7743,Washington,0.39357652669818494,618,female,all
7744,West Virginia,0.402470654415901,618,female,all
7745,Wisconsin,0.4037838732774432,618,female,all
7746,Wyoming,0.36913662754270915,618,female,all
7747,Puerto Rico,0.37870951715269624,618,female,all
7748,Alabama,0.324339014239893,1925,male,all
7749,Alaska,0.3154135127558172,1925,male,all
7750,Arizona,0.3208579082119953,1925,male,all
7751,Arkansas,0.3246607071896782,1925,male,all
7752,California,0.3498684147332936,1925,male,all
7753,Colorado,0.35020534332600717,1925,male,all
7754,Connecticut,0.35495893590430283,1925,male,all
7755,Delaware,0.34361110777616366,1925,male,all
7756,District of Columbia,0.3541092280808809,1925,male,all
7757,Florida,0.2969263657714868,1925,male,all
7758,Georgia,0.3016440090417502,1925,male,all
7759,Hawaii,0.36264064625149406,1925,male,all
7760,Idaho,0.33935301713760424,1925,male,all
7761,Illinois,0.3483372524505083,1925,male,all
7762,Indiana,0.35225748257990924,1925,male,all
7763,Iowa,0.35707334689758136,1925,male,all
7764,Kansas,0.32814310375869776,1925,male,all
7765,Kentucky,0.35698136890367665,1925,male,all
7766,Louisiana,0.35621150030307586,1925,male,all
7767,Maine,0.36404326199059917,1925,male,all
7768,Maryland,0.3551751420271463,1925,male,all
7769,Massachusetts,0.3718640968655463,1925,male,all
7770,Michigan,0.36724620520082446,1925,male,all
7771,Minnesota,0.3611539991559256,1925,male,all
7772,Mississippi,0.3060477500797318,1925,male,all
7773,Missouri,0.3335708444006977,1925,male,all
7774,Montana,0.3278451497286455,1925,male,all
7775,Nebraska,0.3357541752417245,1925,male,all
7776,Nevada,0.3347452380952381,1925,male,all
7777,New Hampshire,0.35037832434202587,1925,male,all
7778,New Jersey,0.34563737146444096,1925,male,all
7779,New Mexico,0.3433668089241251,1925,male,all
7780,New York,0.36279791269968165,1925,male,all
7781,North Carolina,0.3290183307123015,1925,male,all
7782,North Dakota,0.34931503399647446,1925,male,all
7783,Ohio,0.3557631163316987,1925,male,all
7784,Oklahoma,0.3123159244218513,1925,male,all
7785,Oregon,0.3570848783576015,1925,male,all
7786,Pennsylvania,0.3587102984491211,1925,male,all
7787,Rhode Island,0.36675750391059253,1925,male,all
7788,South Carolina,0.32831060277657365,1925,male,all
7789,South Dakota,0.3211506136016076,1925,male,all
7790,Tennessee,0.3291268795180342,1925,male,all
7791,Texas,0.2768072272325969,1925,male,all
7792,Utah,0.33473971732245533,1925,male,all
7793,Vermont,0.3685806787110194,1925,male,all
7794,Virginia,0.34551709502860734,1925,male,all
7795,Washington,0.3561176503849742,1925,male,all
7796,West Virginia,0.3546482387443583,1925,male,all
7797,Wisconsin,0.36050551450026475,1925,male,all
7798,Wyoming,0.29890998892957504,1925,male,all
7799,Puerto Rico,0.35687719806991336,1925,male,all
7800,Alabama,0.3384106547717106,1925,female,all
7801,Alaska,0.32505722569815354,1925,female,all
7802,Arizona,0.33069193628335913,1925,female,all
7803,Arkansas,0.3353457278649626,1925,female,all
7804,California,0.35668172404573933,1925,female,all
7805,Colorado,0.3538999466237594,1925,female,all
7806,Connecticut,0.35482241263552544,1925,female,all
7807,Delaware,0.35393617521267096,1925,female,all
7808,District of Columbia,0.36025340449942633,1925,female,all
7809,Florida,0.3047564956171264,1925,female,all
7810,Georgia,0.30817962237532226,1925,female,all
7811,Hawaii,0.35906562847608453,1925,female,all
7812,Idaho,0.3539805346009808,1925,female,all
7813,Illinois,0.3576594918991891,1925,female,all
7814,Indiana,0.3632643923173704,1925,female,all
7815,Iowa,0.36586776302487023,1925,female,all
7816,Kansas,0.3402641882249625,1925,female,all
7817,Kentucky,0.3702579039134072,1925,female,all
7818,Louisiana,0.37555350084841344,1925,female,all
7819,Maine,0.37165595576147065,1925,female,all
7820,Maryland,0.3574964440376714,1925,female,all
7821,Massachusetts,0.37443285718458796,1925,female,all
7822,Michigan,0.37135859860983095,1925,female,all
7823,Minnesota,0.36560731063561364,1925,female,all
7824,Mississippi,0.3113601294362631,1925,female,all
7825,Missouri,0.34193032445848537,1925,female,all
7826,Montana,0.335618885580604,1925,female,all
7827,Nebraska,0.35011065036632794,1925,female,all
7828,Nevada,0.3348459874731654,1925,female,all
7829,New Hampshire,0.3632848051608404,1925,female,all
7830,New Jersey,0.35230097631957596,1925,female,all
7831,New Mexico,0.3533650546203334,1925,female,all
7832,New York,0.36759187570822954,1925,female,all
7833,North Carolina,0.33630918871900967,1925,female,all
7834,North Dakota,0.3540099934386514,1925,female,all
7835,Ohio,0.3647290204516661,1925,female,all
7836,Oklahoma,0.3245612349474763,1925,female,all
7837,Oregon,0.3649828465995906,1925,female,all
7838,Pennsylvania,0.3652732276711867,1925,female,all
7839,Rhode Island,0.3656478573797031,1925,female,all
7840,South Carolina,0.3351042711971359,1925,female,all
7841,South Dakota,0.32341136222826816,1925,female,all
7842,Tennessee,0.33433094033931265,1925,female,all
7843,Texas,0.285179309188725,1925,female,all
7844,Utah,0.34361348184579776,1925,female,all
7845,Vermont,0.38438133153236415,1925,female,all
7846,Virginia,0.3493671906489319,1925,female,all
7847,Washington,0.36262638269982683,1925,female,all
7848,West Virginia,0.3616615519508987,1925,female,all
7849,Wisconsin,0.36743936450830267,1925,female,all
7850,Wyoming,0.31400071890726095,1925,female,all
7851,Puerto Rico,0.3617342330375644,1925,female,all
7852,Alabama,0.33456381874291047,2634,male,all
7853,Alaska,0.3335223260862692,2634,male,all
7854,Arizona,0.33608222605761257,2634,male,all
7855,Arkansas,0.33568415548195923,2634,male,all
7856,California,0.35389134076076756,2634,male,all
7857,Colorado,0.3499730602128733,2634,male,all
7858,Connecticut,0.3563729252731673,2634,male,all
7859,Delaware,0.3544667130302839,2634,male,all
7860,District of Columbia,0.3804401165465419,2634,male,all
7861,Florida,0.3003483874551534,2634,male,all
7862,Georgia,0.3073256914883175,2634,male,all
7863,Hawaii,0.3784294827665336,2634,male,all
7864,Idaho,0.3404913112023586,2634,male,all
7865,Illinois,0.35468625274292875,2634,male,all
7866,Indiana,0.35312498037664286,2634,male,all
7867,Iowa,0.37071843148757117,2634,male,all
7868,Kansas,0.3358383655824688,2634,male,all
7869,Kentucky,0.36836920264319717,2634,male,all
7870,Louisiana,0.34366097225184694,2634,male,all
7871,Maine,0.35025093482289477,2634,male,all
7872,Maryland,0.35332257100491454,2634,male,all
7873,Massachusetts,0.37787521901284415,2634,male,all
7874,Michigan,0.368719095058028,2634,male,all
7875,Minnesota,0.37134973884273503,2634,male,all
7876,Mississippi,0.3172764092247432,2634,male,all
7877,Missouri,0.34059601148843466,2634,male,all
7878,Montana,0.3366517943743938,2634,male,all
7879,Nebraska,0.3517512033910482,2634,male,all
7880,Nevada,0.3359394271788521,2634,male,all
7881,New Hampshire,0.35592047858483516,2634,male,all
7882,New Jersey,0.34131502062059055,2634,male,all
7883,New Mexico,0.34800695249130936,2634,male,all
7884,New York,0.36454154085080076,2634,male,all
7885,North Carolina,0.3268072269886055,2634,male,all
7886,North Dakota,0.36202174587138525,2634,male,all
7887,Ohio,0.35574142600030906,2634,male,all
7888,Oklahoma,0.3212713184913232,2634,male,all
7889,Oregon,0.3632392040946031,2634,male,all
7890,Pennsylvania,0.36108006142593985,2634,male,all
7891,Rhode Island,0.36396314379060973,2634,male,all
7892,South Carolina,0.32251843160989396,2634,male,all
7893,South Dakota,0.3317357021658848,2634,male,all
7894,Tennessee,0.3262728774747094,2634,male,all
7895,Texas,0.2891825877750113,2634,male,all
7896,Utah,0.34384616245119864,2634,male,all
7897,Vermont,0.362607622461873,2634,male,all
7898,Virginia,0.34806383370125094,2634,male,all
7899,Washington,0.3594259388459964,2634,male,all
7900,West Virginia,0.3675347805632099,2634,male,all
7901,Wisconsin,0.36457538460142547,2634,male,all
7902,Wyoming,0.3072007200720072,2634,male,all
7903,Puerto Rico,0.34040500482941616,2634,male,all
7904,Alabama,0.34915747569903616,2634,female,all
7905,Alaska,0.3348505519037579,2634,female,all
7906,Arizona,0.347874324155529,2634,female,all
7907,Arkansas,0.3504367709629801,2634,female,all
7908,California,0.36326625923941036,2634,female,all
7909,Colorado,0.3612750350906319,2634,female,all
7910,Connecticut,0.36910494305415664,2634,female,all
7911,Delaware,0.3709603209986625,2634,female,all
7912,District of Columbia,0.38347939481470056,2634,female,all
7913,Florida,0.3116280734120042,2634,female,all
7914,Georgia,0.3207747878334463,2634,female,all
7915,Hawaii,0.38074642126789365,2634,female,all
7916,Idaho,0.3472411172857025,2634,female,all
7917,Illinois,0.3660189754222223,2634,female,all
7918,Indiana,0.3650513182428076,2634,female,all
7919,Iowa,0.38366951991068104,2634,female,all
7920,Kansas,0.34534344096994435,2634,female,all
7921,Kentucky,0.3786683276904382,2634,female,all
7922,Louisiana,0.3625630732450277,2634,female,all
7923,Maine,0.3573035744339293,2634,female,all
7924,Maryland,0.3586850985568559,2634,female,all
7925,Massachusetts,0.38356148025673703,2634,female,all
7926,Michigan,0.3820206935569524,2634,female,all
7927,Minnesota,0.37516068571428574,2634,female,all
7928,Mississippi,0.328554172316036,2634,female,all
7929,Missouri,0.35441839820234694,2634,female,all
7930,Montana,0.3480000627185349,2634,female,all
7931,Nebraska,0.36267408960635833,2634,female,all
7932,Nevada,0.34436280114941387,2634,female,all
7933,New Hampshire,0.3629467092684554,2634,female,all
7934,New Jersey,0.35233014688738634,2634,female,all
7935,New Mexico,0.3600532645195441,2634,female,all
7936,New York,0.3737728994295099,2634,female,all
7937,North Carolina,0.34144722873566247,2634,female,all
7938,North Dakota,0.3695079402000381,2634,female,all
7939,Ohio,0.3661540103896928,2634,female,all
7940,Oklahoma,0.3375875447170857,2634,female,all
7941,Oregon,0.37583160260766885,2634,female,all
7942,Pennsylvania,0.3703513466968818,2634,female,all
7943,Rhode Island,0.3720891873582516,2634,female,all
7944,South Carolina,0.3364296221740477,2634,female,all
7945,South Dakota,0.3451727387564414,2634,female,all
7946,Tennessee,0.3439109096913039,2634,female,all
7947,Texas,0.2996732531412021,2634,female,all
7948,Utah,0.3534337073876105,2634,female,all
7949,Vermont,0.3703982235381199,2634,female,all
7950,Virginia,0.3549605842800835,2634,female,all
7951,Washington,0.3654330506296582,2634,female,all
7952,West Virginia,0.3791828641206323,2634,female,all
7953,Wisconsin,0.3763931688990927,2634,female,all
7954,Wyoming,0.325658135540727,2634,female,all
7955,Puerto Rico,0.35751259606935903,2634,female,all
7956,Alabama,0.33643165208773557,3544,male,all
7957,Alaska,0.3481896193905229,3544,male,all
7958,Arizona,0.3448791930360775,3544,male,all
7959,Arkansas,0.34857694609010065,3544,male,all
7960,California,0.35753715143593084,3544,male,all
7961,Colorado,0.3549813493559498,3544,male,all
7962,Connecticut,0.3632901250341061,3544,male,all
7963,Delaware,0.3592613735470878,3544,male,all
7964,District of Columbia,0.3908680515363862,3544,male,all
7965,Florida,0.3134279625496726,3544,male,all
7966,Georgia,0.32243155557300957,3544,male,all
7967,Hawaii,0.3857040648974695,3544,male,all
7968,Idaho,0.34541655024222845,3544,male,all
7969,Illinois,0.36344312605013557,3544,male,all
7970,Indiana,0.36228373782637824,3544,male,all
7971,Iowa,0.37312472259209944,3544,male,all
7972,Kansas,0.346230989934047,3544,male,all
7973,Kentucky,0.3750340459625015,3544,male,all
7974,Louisiana,0.3612854980088971,3544,male,all
7975,Maine,0.36540727385477556,3544,male,all
7976,Maryland,0.3567124749704934,3544,male,all
7977,Massachusetts,0.3889688667036018,3544,male,all
7978,Michigan,0.376860501688708,3544,male,all
7979,Minnesota,0.37883435070251814,3544,male,all
7980,Mississippi,0.3267681959818618,3544,male,all
7981,Missouri,0.3563228290542592,3544,male,all
7982,Montana,0.3513997382658086,3544,male,all
7983,Nebraska,0.3642564759916816,3544,male,all
7984,Nevada,0.336163700157158,3544,male,all
7985,New Hampshire,0.3669690612644331,3544,male,all
7986,New Jersey,0.3488533553117439,3544,male,all
7987,New Mexico,0.35560696493240995,3544,male,all
7988,New York,0.3720981138971482,3544,male,all
7989,North Carolina,0.33543397315714124,3544,male,all
7990,North Dakota,0.371044175151961,3544,male,all
7991,Ohio,0.36987965449303845,3544,male,all
7992,Oklahoma,0.33147729650956276,3544,male,all
7993,Oregon,0.37425072092251116,3544,male,all
7994,Pennsylvania,0.3740135204351703,3544,male,all
7995,Rhode Island,0.3728793140103465,3544,male,all
7996,South Carolina,0.3360497266282768,3544,male,all
7997,South Dakota,0.3415097604873321,3544,male,all
7998,Tennessee,0.3352376804651264,3544,male,all
7999,Texas,0.30312333439931777,3544,male,all
8000,Utah,0.34715398829290983,3544,male,all
8001,Vermont,0.3784188455846078,3544,male,all
8002,Virginia,0.3602840645233263,3544,male,all
8003,Washington,0.36607284607959656,3544,male,all
8004,West Virginia,0.369871816683761,3544,male,all
8005,Wisconsin,0.3765287436050725,3544,male,all
8006,Wyoming,0.32517674145071884,3544,male,all
8007,Puerto Rico,0.35127013433500986,3544,male,all
8008,Alabama,0.3419061428144971,3544,female,all
8009,Alaska,0.34541304262269273,3544,female,all
8010,Arizona,0.3480212302548591,3544,female,all
8011,Arkansas,0.3499294098664838,3544,female,all
8012,California,0.3635543949305065,3544,female,all
8013,Colorado,0.3623039607474785,3544,female,all
8014,Connecticut,0.3723679676698926,3544,female,all
8015,Delaware,0.36991229010087406,3544,female,all
8016,District of Columbia,0.38920312040544514,3544,female,all
8017,Florida,0.3205493218150255,3544,female,all
8018,Georgia,0.33230659670458235,3544,female,all
8019,Hawaii,0.3800431464726149,3544,female,all
8020,Idaho,0.34340254310548074,3544,female,all
8021,Illinois,0.3709259502273611,3544,female,all
8022,Indiana,0.3691122744819436,3544,female,all
8023,Iowa,0.3816752635783535,3544,female,all
8024,Kansas,0.3561061834836245,3544,female,all
8025,Kentucky,0.3790099419458827,3544,female,all
8026,Louisiana,0.3738305978241746,3544,female,all
8027,Maine,0.36606083882117724,3544,female,all
8028,Maryland,0.3590974547037279,3544,female,all
8029,Massachusetts,0.390356305409572,3544,female,all
8030,Michigan,0.3849230638858197,3544,female,all
8031,Minnesota,0.38539314782482553,3544,female,all
8032,Mississippi,0.3314498880375953,3544,female,all
8033,Missouri,0.36125866398794576,3544,female,all
8034,Montana,0.35438789394834863,3544,female,all
8035,Nebraska,0.37214134972349305,3544,female,all
